id,signal_key,entry_time,exit_time,direction,entry_price,exit_price,stop_loss,size,pnl_r,pnl_pct,exit_reason,confirmations,ai_score
79,6569-long,2026-05-05T13:29:00,2026-05-05T13:39:00,long,81460.27,81361.53687783035,81361.53687783035,0.101283,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'liquidity_sweep', 'smart_money_entry', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'equal_high_low', 'breaker_block', 'mitigation_block']",72.06
80,6630-long,2026-05-05T14:30:00,2026-05-05T14:37:00,long,81473.77,81337.88294722546,81337.88294722546,0.073591,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",70.0
81,6664-long,2026-05-05T15:04:00,2026-05-05T15:13:00,long,81409.99,81534.44175858551,81534.44175858551,0.117481,1.4386211119202228,1.4386211119202228,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",73.24
82,6679-long,2026-05-05T15:19:00,2026-05-05T15:26:00,long,81551.1,81592.80470331517,81592.80470331517,0.113742,0.6846141059567631,0.6846141059567631,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",69.71
83,6696-long,2026-05-05T15:36:00,2026-05-05T15:53:00,long,81629.99,81545.33349632482,81545.33349632482,0.118124,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",70.88
84,6757-short,2026-05-05T16:37:00,2026-05-05T16:41:00,short,81154.45,81128.42046099689,81128.42046099689,0.131143,0.6048152647653222,0.6048152647653222,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.76
85,6853-long,2026-05-05T18:13:00,2026-05-05T18:14:00,long,81598.99,81537.48318382022,81537.48318382022,0.162584,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.24
86,6883-long,2026-05-05T18:43:00,2026-05-05T18:52:00,long,81537.44,81492.53785504524,81492.53785504524,0.222707,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",70.0
87,6917-long,2026-05-05T19:17:00,2026-05-05T19:34:00,long,81541.64,81603.4283138515,81603.4283138515,0.231306,1.4287595992597675,1.4287595992597675,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",78.82
88,6944-long,2026-05-05T19:44:00,2026-05-05T19:50:00,long,81654.17,81608.76484563673,81608.76484563673,0.220239,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.24
89,6962-long,2026-05-05T20:02:00,2026-05-05T20:05:00,long,81673.82,81673.82,81673.82,0.184172,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.24
90,6995-long,2026-05-05T20:35:00,2026-05-05T20:40:00,long,81664.43,81602.68681805111,81602.68681805111,0.161961,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.24
91,7016-long,2026-05-05T20:56:00,2026-05-05T21:03:00,long,81650.35,81749.61,81711.638507554,0.234027,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'liquidity_sweep', 'smart_money_entry', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",69.71
92,7075-long,2026-05-05T21:55:00,2026-05-05T21:58:00,long,81511.32,81452.93952993635,81452.93952993635,0.17129,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",71.18
93,7163-short,2026-05-05T23:23:00,2026-05-05T23:32:00,short,81057.43,80934.1801403013,80934.1801403013,0.167118,1.6179178680012738,1.6179178680012738,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'rvol', 'equal_high_low', 'breaker_block', 'mitigation_block', 'institutional_zone']",29.41
94,7229-short,2026-05-06T00:29:00,2026-05-06T00:34:00,short,80922.16,80994.32188346765,80994.32188346765,0.138577,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'institutional_zone']",30.0
95,7247-short,2026-05-06T00:47:00,2026-05-06T00:50:00,short,80856.63,80856.63,80856.63,0.16839,1.0,1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'institutional_zone']",31.47
96,7294-long,2026-05-06T01:34:00,2026-05-06T01:36:00,long,81322.34,81265.10935073749,81265.10935073749,0.174732,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.82
97,7309-long,2026-05-06T01:49:00,2026-05-06T01:54:00,long,81407.08,81429.2203925701,81429.2203925701,0.167011,1.1109306755428803,1.1109306755428803,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",74.41
98,7368-long,2026-05-06T02:48:00,2026-05-06T02:52:00,long,81275.31,81227.95709155574,81227.95709155574,0.21118,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",70.29
99,7384-long,2026-05-06T03:04:00,2026-05-06T03:08:00,long,81432.33,81387.41111184173,81387.41111184173,0.222623,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.53
100,7400-long,2026-05-06T03:20:00,2026-05-06T03:24:00,long,81430.07,81651.32,81603.05930596012,0.236017,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.82
101,7535-short,2026-05-06T05:35:00,2026-05-06T05:40:00,short,81154.76,81108.70018409578,81108.70018409578,0.250562,1.3462247503869555,1.3462247503869555,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'breaker_block', 'mitigation_block']",30.0
102,7560-long,2026-05-06T06:00:00,2026-05-06T06:02:00,long,81353.84,81353.84,81353.84,0.241112,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",73.24
103,7587-long,2026-05-06T06:27:00,2026-05-06T06:33:00,long,81355.52,81373.60440646908,81373.60440646908,0.245214,0.666072689663924,0.666072689663924,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",69.71
104,7602-long,2026-05-06T06:42:00,2026-05-06T06:52:00,long,81415.74,81480.68364611518,81480.68364611518,0.220823,1.4302320059213631,1.4302320059213631,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.53
105,7623-long,2026-05-06T07:03:00,2026-05-06T07:04:00,long,81527.83,81488.95126889543,81488.95126889543,0.25721,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",68.82
106,7684-long,2026-05-06T08:04:00,2026-05-06T08:09:00,long,81509.39,81553.28320656283,81553.28320656283,0.18864,1.248400788321254,1.248400788321254,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",72.65
107,7734-long,2026-05-06T08:54:00,2026-05-06T09:01:00,long,81920.76,81826.62119088092,81826.62119088092,0.106226,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",71.18
108,7772-long,2026-05-06T09:32:00,2026-05-06T09:45:00,long,81865.19,81970.20412034304,81970.20412034304,0.138967,1.437806193229638,1.437806193229638,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block', 'fake_breakout']",73.82
109,7806-long,2026-05-06T10:06:00,2026-05-06T10:15:00,long,82008.18,82029.13143024765,82029.13143024765,0.14917,0.5875193066792025,0.5875193066792025,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'liquidity_sweep', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'equal_high_low', 'inducement', 'breaker_block', 'mitigation_block']",68.53
110,7821-long,2026-05-06T10:21:00,2026-05-06T10:28:00,long,82114.09,82158.85287855592,82158.85287855592,0.141699,0.780571941357084,0.780571941357084,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'smart_money_entry', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block', 'fake_breakout']",68.53
111,7836-long,2026-05-06T10:36:00,2026-05-06T10:48:00,long,82218.58,82228.0677670854,82228.0677670854,0.128449,0.4731217634665504,0.4731217634665504,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'liquidity_sweep', 'smart_money_entry', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",70.88
112,7854-long,2026-05-06T10:54:00,2026-05-06T11:00:00,long,82346.72,82270.14098832673,82270.14098832673,0.130584,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",74.12
113,7876-long,2026-05-06T11:16:00,2026-05-06T11:18:00,long,82429.15,82524.10071029539,82524.10071029539,0.142207,1.4050786833469413,1.4050786833469413,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'liquidity_sweep', 'smart_money_entry', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",71.76
114,8042-short,2026-05-06T14:02:00,2026-05-06T14:06:00,short,81573.01,81253.7,81349.53148042093,0.102117,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'session_quality', 'breaker_block', 'mitigation_block']",30.59
115,8072-long,2026-05-06T14:32:00,2026-05-06T14:47:00,long,81736.57,81861.97414302966,81861.97414302966,0.084016,1.316077892692459,1.316077892692459,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'session_quality', 'breaker_block', 'mitigation_block']",70.88
116,8102-short,2026-05-06T15:02:00,2026-05-06T15:15:00,short,81589.85,81423.13058589226,81423.13058589226,0.102001,1.510167118158725,1.510167118158725,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'breaker_block', 'mitigation_block']",31.76
117,8181-short,2026-05-06T16:21:00,2026-05-06T16:25:00,short,81550.01,81629.70941458648,81629.70941458648,0.125471,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",23.53
118,8236-short,2026-05-06T17:16:00,2026-05-06T17:21:00,short,81459.04,81546.22831012426,81546.22831012426,0.114694,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",27.35
119,8292-short,2026-05-06T18:12:00,2026-05-06T18:13:00,short,81312.4,81371.85991586816,81371.85991586816,0.168181,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.76
120,8658-short,2026-05-07T00:18:00,2026-05-07T00:28:00,short,81366.66,81285.75372093005,81285.75372093005,0.221793,1.538334495279194,1.538334495279194,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.76
121,8673-short,2026-05-07T00:33:00,2026-05-07T00:45:00,short,81150.0,81069.20478260667,81069.20478260667,0.168427,1.408242317425478,1.408242317425478,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",28.24
122,8691-short,2026-05-07T00:51:00,2026-05-07T01:02:00,short,81058.48,81058.48,81058.48,0.150251,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'institutional_zone']",27.65
123,8706-short,2026-05-07T01:06:00,2026-05-07T01:07:00,short,80888.0,80966.68245539175,80966.68245539175,0.127093,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'institutional_zone']",29.71
124,8759-short,2026-05-07T01:59:00,2026-05-07T02:09:00,short,81167.8,81014.84,81059.64947381361,0.200646,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",29.41
125,8775-short,2026-05-07T02:15:00,2026-05-07T02:23:00,short,80968.97,80960.55253688255,80960.55253688255,0.166497,0.48408889369335806,0.48408889369335806,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'institutional_zone']",22.06
126,8840-short,2026-05-07T03:20:00,2026-05-07T03:23:00,short,80983.48,80866.67,80902.9630909566,0.25937,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block', 'institutional_zone']",30.59
127,8868-short,2026-05-07T03:48:00,2026-05-07T03:50:00,short,80934.97,80967.60925759359,80967.60925759359,0.30638,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'institutional_zone']",25.59
128,8883-short,2026-05-07T04:03:00,2026-05-07T04:09:00,short,80859.8,80771.8,80809.26785294965,0.235662,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'institutional_zone']",27.65
129,8919-short,2026-05-07T04:39:00,2026-05-07T04:49:00,short,80889.17,80926.32973456498,80926.32973456498,0.269108,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'institutional_zone']",28.24
130,8940-long,2026-05-07T05:00:00,2026-05-07T05:01:00,long,81035.16,81003.24020237484,81003.24020237484,0.313285,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'institutional_zone']",70.59
131,9005-short,2026-05-07T06:05:00,2026-05-07T06:09:00,short,81032.45,80977.88,80994.3904958387,0.353645,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block', 'institutional_zone']",24.12
132,9033-long,2026-05-07T06:33:00,2026-05-07T06:37:00,long,81227.52,81299.61415554324,81299.61415554324,0.195682,1.423226625638479,1.423226625638479,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'breaker_block', 'mitigation_block']",70.0
133,9064-long,2026-05-07T07:04:00,2026-05-07T07:09:00,long,81428.54,81482.17997950959,81482.17997950959,0.223629,1.359864283329181,1.359864283329181,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",68.82
134,9180-short,2026-05-07T09:00:00,2026-05-07T09:09:00,short,81171.62,81157.81683916399,81157.81683916399,0.204301,0.5692003145388651,0.5692003145388651,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",26.76
135,9202-short,2026-05-07T09:22:00,2026-05-07T09:30:00,short,81081.1,81040.23426460072,81040.23426460072,0.209138,0.9127942526260443,0.9127942526260443,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'inducement', 'breaker_block', 'mitigation_block', 'fake_breakout']",30.59
136,9218-short,2026-05-07T09:38:00,2026-05-07T09:47:00,short,80933.35,80926.63034384036,80926.63034384036,0.161616,0.46516012675266105,0.46516012675266105,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block', 'institutional_zone']",26.76
137,9251-short,2026-05-07T10:11:00,2026-05-07T10:16:00,short,80903.42,80898.9984890175,80898.9984890175,0.245851,1.0326110100808241,1.0326110100808241,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'institutional_zone']",30.29
138,9266-short,2026-05-07T10:26:00,2026-05-07T10:28:00,short,80756.29,80580.48,80629.55190113987,0.214858,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'institutional_zone']",26.18
